Outlet,Receipt Number,Date,Time,Category,Brand,Items,Variant,SKU,Quantity,Modifier Applied,Discount Applied,Gross Sales,Discounts,Refunds,Net Sales,Gratuity,Tax,Sales Type,Collected By,Served By,Customer,Payment Method,Event Type,Reason of Refund
KM02 Coffee And Workingspace,1O5NI7,28-06-2023,19:44:24,Food_Fried Rice,Unbranded,Nasi Goreng Cumi Hitam,,,1,,,40000,0,0,40000,2000.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NI7,28-06-2023,19:44:24,Drink_Squash Series,Unbranded,Red Blue Ocean,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NI7,28-06-2023,19:44:24,Food_Rice Bowl,Unbranded,Cheesezy Chicken Rice Bowl,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NI7,28-06-2023,19:44:24,Drink_Others,Unbranded,Mineral,,,1,,,10000,0,0,10000,500.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NI6,28-06-2023,19:37:10,Food_Spagetti,Unbranded,Aglio E Olio,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NI6,28-06-2023,19:37:10,Drink_Others,Unbranded,Mineral,,,1,,,10000,0,0,10000,500.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NI6,28-06-2023,19:37:10,Food_Snack Salty,Unbranded,Jamur Crispy,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NI6,28-06-2023,19:37:10,Food_Snack Sweet,Unbranded,Choco Cheese Banana,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NI6,28-06-2023,19:37:10,Drink_Non Coffee,Unbranded,Cocholate Mint,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NI6,28-06-2023,19:37:10,Drink_Manual Brew,Unbranded,Vietnam Drip,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NI5,28-06-2023,19:35:53,Drink_Others,Unbranded,Mineral,,,1,,,10000,0,0,10000,500.0,0,RushHours,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NI5,28-06-2023,19:35:53,Food_Rice Bowl,Unbranded,Crispy Chicken Curry,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NI5,28-06-2023,19:35:53,Drink_Coffee,Unbranded,Pandan Coffee Milk/Hot,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NI4,28-06-2023,19:28:29,Drink_Coffee,Unbranded,Kopi Susu KM-02 Ice,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NI3,28-06-2023,18:54:46,Drink_Non Coffee,Unbranded,Chocolate Ice,,,1,,"Family(parents,wife/husband,sis&bro,children)barista&kitchen",25000,7500,0,17500,875.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NI2,28-06-2023,18:48:08,Drink_Coffee,Unbranded,Cappucino Ice,,,1,,"Family(parents,wife/husband,sis&bro,children)barista&kitchen",23000,6900,0,16100,805.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NI2,28-06-2023,18:48:08,Drink_Non Coffee,Unbranded,Greentea Latte Ice,,,1,,"Family(parents,wife/husband,sis&bro,children)barista&kitchen",25000,7500,0,17500,875.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NI1,28-06-2023,18:33:35,Drink_Manual Brew,Unbranded,Americano Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NI1,28-06-2023,18:33:35,Drink_Others,Unbranded,Mineral,,,1,,,10000,0,0,10000,500.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NI1,28-06-2023,18:33:35,Drink_Manual Brew,Unbranded,Americano Hot,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NI1,28-06-2023,18:33:35,Food_Ramen & Noodles,Unbranded,Indomie Rebus KM02,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NI0,28-06-2023,18:28:59,Food_Should Try,Unbranded,Paket Burger,,,1,,,35000,0,0,35000,1750.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NI0,28-06-2023,18:28:59,Drink_Manual Brew,Unbranded,Americano Hot,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NI0,28-06-2023,18:28:59,Drink_Others,Unbranded,Mineral,,,1,,,7000,0,0,7000,350.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHZ,28-06-2023,17:43:34,Drink_Coffee,Unbranded,Cappucino Ice,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHY,28-06-2023,17:42:15,Drink_Squash Series,Unbranded,Orange Squash,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHX,28-06-2023,17:32:49,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NHW,28-06-2023,17:26:34,Drink_Non Coffee,Unbranded,Chocolate Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHW,28-06-2023,17:26:34,Food_Toast,Unbranded,Choco Cheese Toast,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHW,28-06-2023,17:26:34,Drink_Others,Unbranded,Mineral,,,2,,,14000,0,0,14000,700.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHV,28-06-2023,17:09:55,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHU,28-06-2023,16:26:36,Drink_Non Coffee,Unbranded,Greentea Latte Hot,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHU,28-06-2023,16:26:36,Drink_Squash Series,Unbranded,Lemon Squash,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHT,28-06-2023,16:11:42,Food_Toast,Unbranded,Nutela Oreo Toast,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHS,28-06-2023,15:58:26,Food_Rice Bowl,Unbranded,Ayam Sambal Matah,,,2,,,62000,0,0,62000,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5NHS,28-06-2023,15:58:26,Drink_Tea Series,Unbranded,Lemongrass Tea,,,2,,,52000,0,0,52000,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5NHR,28-06-2023,15:45:15,Drink_Non Coffee,Unbranded,Chocolate Ice,,,2,,,50000,0,0,50000,2500.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHR,28-06-2023,15:45:15,Drink_Coffee,Unbranded,Moccacino Ice,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHR,28-06-2023,15:45:15,Food_Toast,Unbranded,Choco Cheese Toast,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHQ,28-06-2023,14:59:44,Drink_Coffee,Unbranded,Latte Hazelnut Ice,,,2,,,54000,0,0,54000,2700.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NHQ,28-06-2023,14:59:44,Food_Snack Salty,Unbranded,Potatoe Wedges,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NHQ,28-06-2023,14:59:44,Food_Toast,Unbranded,Choco Cheese Toast,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NHP,28-06-2023,14:35:47,Drink_Manual Brew,Unbranded,Americano Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHP,28-06-2023,14:35:47,Drink_Tea Series,Unbranded,Lemon Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHP,28-06-2023,14:35:47,Drink_Tea Series,Unbranded,Lemon Tea Hot,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHP,28-06-2023,14:35:47,Food_Spagetti,Unbranded,Spagetti Chicken BPP,,,2,,,60000,0,0,60000,3000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHP,28-06-2023,14:35:47,Food_Salad,Unbranded,Thai Beef Salad,,,1,,,17500,0,0,17500,875.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHP,28-06-2023,14:35:47,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHO,28-06-2023,14:16:40,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHO,28-06-2023,14:16:40,Food_Snack Salty,Unbranded,Jamur Crispy,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHN,28-06-2023,13:18:49,Drink_Coffee,Unbranded,Kopi Susu KM-02 Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHM,28-06-2023,13:01:08,Drink_Signature Series,Unbranded,Caribbean Coffee,,,1,,,35000,0,0,35000,1750.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NHM,28-06-2023,13:01:08,Food_Soup,Unbranded,Mushroom Soup,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NHM,28-06-2023,13:01:08,Others_Cigarette,Unbranded,Sampoerna AMild 16 Merah,,,1,,,32500,0,0,32500,1625.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NHL,28-06-2023,12:49:55,Drink_Coffee,Unbranded,Cappucino Hot,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHL,28-06-2023,12:49:55,Drink_Signature Series,Unbranded,Cookies and Cream,,,1,,,35000,0,0,35000,1750.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHL,28-06-2023,12:49:55,Drink_Coffee,Unbranded,Moccacino Hot,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHL,28-06-2023,12:49:55,Food_Should Try,Unbranded,KM.02 Grill Platter,,,1,,,50000,0,0,50000,2500.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHL,28-06-2023,12:49:55,Drink_Others,Unbranded,Mineral,,,1,,,7000,0,0,7000,350.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHL,28-06-2023,12:49:55,Food_Toast,Unbranded,Smoked Beef Teriyaki Toast,,,2,,,56000,0,0,56000,2800.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHK,28-06-2023,11:41:49,Drink_Coffee,Unbranded,Cafe Latte Ice,,,1,,,25000,0,0,25000,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5NHJ,28-06-2023,11:31:27,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHI,28-06-2023,11:30:10,Drink_Manual Brew,Unbranded,Americano Ice,,,2,,,40000,0,0,40000,2000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHI,28-06-2023,11:30:10,Food_Should Try,Unbranded,Mix Platter,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHH,27-06-2023,23:44:01,New Menu September,Unbranded,Fried Meatball Dumpling,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHH,27-06-2023,23:44:01,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHH,27-06-2023,23:44:01,Drink_Non Coffee,Unbranded,Chocolate Ice,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHH,27-06-2023,23:44:01,Drink_Manual Brew,Unbranded,Tubruk,,18000.0,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHG,27-06-2023,23:15:34,Uncategorized,Unbranded,Custom Amount,,,1,,,35000,0,0,35000,1750.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHG,27-06-2023,23:15:34,Drink_Tea Pot,Unbranded,Origina Tea Pot,,,1,,,40000,0,0,40000,2000.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHG,27-06-2023,23:15:34,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHG,27-06-2023,23:15:34,Drink_Others,Unbranded,Mineral,,,1,,,10000,0,0,10000,500.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHG,27-06-2023,23:15:34,Food_Rice Bowl,Unbranded,Ayam Lada Hitam,,,2,,,60000,0,0,60000,3000.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHG,27-06-2023,23:15:34,Food_Ramen & Noodles,Unbranded,Indomie Rebus KM02,,,2,,,44000,0,0,44000,2200.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHG,27-06-2023,23:15:34,Food_Rice Bowl,Unbranded,Ayam Sambal Matah,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHG,27-06-2023,23:15:34,Food_Rice Bowl,Unbranded,Beef Black Papper,,,1,,,38000,0,0,38000,1900.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHF,27-06-2023,23:00:02,Food_Snack Salty,Unbranded,Potatoe Wedges,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHF,27-06-2023,23:00:02,New Menu September,Unbranded,Bakso Malang KM02,,,1,,,38000,0,0,38000,1900.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHF,27-06-2023,23:00:02,Drink_Non Coffee,Unbranded,Greentea Latte Ice,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHF,27-06-2023,23:00:02,Uncategorized,Unbranded,Custom Amount,,,1,,,5000,0,0,5000,250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHF,27-06-2023,23:00:02,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHF,27-06-2023,23:00:02,Food_Snack Salty,Unbranded,Jamur Crispy,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHE,27-06-2023,21:36:15,Food_Snack Sweet,Unbranded,Croffle,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHE,27-06-2023,21:36:15,Food_Snack Salty,Unbranded,Creamy White Sauce Wedges,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHE,27-06-2023,21:36:15,Drink_Moctail,Unbranded,Lychee Yakult,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHE,27-06-2023,21:36:15,Drink_Coffee,Unbranded,Baileys Coffee,,,1,,,28000,0,0,28000,1400.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHE,27-06-2023,21:36:15,Drink_Moctail,Unbranded,Midnight Sunshine,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHE,27-06-2023,21:36:15,Food_Rice Bowl,Unbranded,Cheesezy Chicken Rice Bowl,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHE,27-06-2023,21:36:15,Food_Rice Bowl,Unbranded,Ayam Sambal Matah,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHE,27-06-2023,21:36:15,Drink_Others,Unbranded,Mineral,,,1,,,10000,0,0,10000,500.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHE,27-06-2023,21:36:15,Food_Rice Bowl,Unbranded,Crispy Chicken Curry,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHE,27-06-2023,21:36:15,Food_Snack Salty,Unbranded,Buffalo Chicken Wing,,,1,,,28000,0,0,28000,1400.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHD,27-06-2023,21:25:57,Drink_Moctail,Unbranded,Mango Yakult,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NHD,27-06-2023,21:25:57,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NHD,27-06-2023,21:25:57,Drink_Milkshake,Unbranded,Nutella Milkshake,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NHC,27-06-2023,21:05:19,Drink_Moctail,Unbranded,Lychee Yakult,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NHB,27-06-2023,19:48:33,Drink_Tea Series,Unbranded,Thai Tea Ice,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHB,27-06-2023,19:48:33,Food_Rice Bowl,Unbranded,Ayam Strips BBQ,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHA,27-06-2023,19:01:00,Food_Rice Bowl,Unbranded,Oyokadon,,,1,,,32000,0,0,32000,1600.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHA,27-06-2023,19:01:00,Drink_Non Coffee,Unbranded,Avochoco,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHA,27-06-2023,19:01:00,Drink_Moctail,Unbranded,Lychee Yakult,,,2,,,50000,0,0,50000,2500.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHA,27-06-2023,19:01:00,Food_Should Try,Unbranded,Crispy Chicken Steak,,,1,,,36000,0,0,36000,1800.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NHA,27-06-2023,19:01:00,Food_Rice Bowl,Unbranded,Beef Black Papper,,,1,,,38000,0,0,38000,1900.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NH9,27-06-2023,18:57:21,Drink_Manual Brew,Unbranded,Americano Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,BRI,Payment,
KM02 Coffee And Workingspace,1O5NH8,27-06-2023,18:42:43,Uncategorized,Unbranded,Custom Amount,,,1,,,31000,0,0,31000,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5NH8,27-06-2023,18:42:43,Food_Snack Sweet,Unbranded,Choco Cheese Banana,,,2,,,44000,0,0,44000,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5NH8,27-06-2023,18:42:43,Food_Rice Bowl,Unbranded,Ayam Sambal Matah,,,1,,,31000,0,0,31000,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5NH7,27-06-2023,18:39:09,Food_Salad,Unbranded,Chicken Salad,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NH7,27-06-2023,18:39:09,Drink_Tea Series,Unbranded,Regular Tea Hot,,,2,,,36000,0,0,36000,1800.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NH7,27-06-2023,18:39:09,Food_Toast,Unbranded,Choco Cheese Toast,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NH7,27-06-2023,18:39:09,Food_Rice Bowl,Unbranded,Ayam Lada Hitam,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NH7,27-06-2023,18:39:09,Food_Spagetti,Unbranded,Carbonara,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NH7,27-06-2023,18:39:09,Food_Ramen & Noodles,Unbranded,Indomie Rebus KM02,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NH7,27-06-2023,18:39:09,Food_Ramen & Noodles,Unbranded,Indomie Goreng KM02,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NH7,27-06-2023,18:39:09,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NH7,27-06-2023,18:39:09,Food_Rice Bowl,Unbranded,Ayam Sambal Matah,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5NH6,27-06-2023,18:35:48,Food_Toast,Unbranded,Smoked Beef Teriyaki Toast,,,1,,,28000,0,0,28000,1400.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NH6,27-06-2023,18:35:48,Drink_Coffee,Unbranded,Cafe Latte Ice,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NH5,27-06-2023,18:14:59,Drink_Milkshake,Unbranded,Nutella Milkshake,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NH5,27-06-2023,18:14:59,Food_Rice Bowl,Unbranded,Beef Ricebowl,,,1,,,35000,0,0,35000,1750.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NH5,27-06-2023,18:14:59,Food_Snack Salty,Unbranded,Tahu Isi,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NH5,27-06-2023,18:14:59,Drink_Non Coffee,Unbranded,Red Velvet Latte Hot,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NH4,27-06-2023,18:08:55,Drink_Manual Brew,Unbranded,Vietnam Drip,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5NH3,27-06-2023,17:45:16,Drink_Coffee,Unbranded,Cappucino Ice,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NH3,27-06-2023,17:45:16,Drink_Coffee,Unbranded,Cafe Latte Ice,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5NH2,27-06-2023,17:27:33,Drink_Tea Series,Unbranded,Lemon Tea Hot,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NH2,27-06-2023,17:27:33,Food_Should Try,Unbranded,100g Beef Tenderloin Steak,,,1,,,77000,0,0,77000,3850.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NH2,27-06-2023,17:27:33,Drink_Coffee,Unbranded,Kopi Susu KM-02 Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5NH2,27-06-2023,17:27:33,Drink_Tea Series,Unbranded,Lemon Tea Hot,,,2,,,40000,0,0,40000,2000.0,0,DineIn,Kasir 03,,,Other,Payment,
